Date,site_no,Mean Flow,Peak Flow,Median  Flow,Coeff Var,Skew,Tqmean,R-B Index,7Q,3xMedian,Median Flow,Station
1969-10-01,3335000.0,883.9972602739726,6980.0,0,126.75067482210676,3.007030856049723,0.2684931506849315,0.26169424242894135,142.0,49.0,510.0,Wildcat
1970-10-01,3335000.0,602.2630136986302,6120.0,0,128.74199169232506,3.776019776579336,0.2273972602739726,0.28466880536619155,130.57142857142858,36.0,378.0,Wildcat
1971-10-01,3335000.0,717.9071038251366,10500.0,0,162.12643897001996,4.592099388253689,0.2540983606557377,0.2390082997192798,115.57142857142857,56.0,338.5,Wildcat
1972-10-01,3335000.0,1204.8849315068494,6020.0,0,96.85316496110866,1.7503763421692422,0.3287671232876712,0.2381917241790306,145.71428571428572,50.0,776.0,Wildcat
1973-10-01,3335000.0,1359.386301369863,11800.0,0,138.3104490160792,2.651093344707616,0.2602739726027397,0.23913196873506862,130.85714285714286,69.0,672.0,Wildcat
1974-10-01,3335000.0,780.9890410958905,6840.0,0,122.79487591008098,3.381166835168597,0.2876712328767123,0.2884030144650799,124.71428571428571,40.0,508.0,Wildcat
1975-10-01,3335000.0,732.7677595628415,9340.0,0,175.88210223114925,3.9690087210308143,0.20218579234972678,0.2726621469854074,108.42857142857143,59.0,306.5,Wildcat
1976-10-01,3335000.0,320.4986301369863,2510.0,0,127.64193300907355,2.607683510668991,0.29863013698630136,0.23923981311929904,57.714285714285715,85.0,134.0,Wildcat
1977-10-01,3335000.0,1096.1205479452055,10800.0,0,154.28620972689933,2.957403712108986,0.2465753424657534,0.25292747148337014,97.71428571428571,85.0,400.0,Wildcat
1978-10-01,3335000.0,681.7095890410959,8200.0,0,150.10366320771502,3.977345751536447,0.26301369863013696,0.3235634679403676,99.28571428571429,79.0,306.0,Wildcat
1979-10-01,3335000.0,877.7267759562842,11900.0,0,151.422073761112,4.638350088167529,0.23770491803278687,0.2592560300427848,139.71428571428572,70.0,415.0,Wildcat
1980-10-01,3335000.0,598.254794520548,8890.0,0,155.9111958359996,4.516255941351599,0.2876712328767123,0.2646244787609403,115.57142857142857,91.0,235.0,Wildcat
1981-10-01,3335000.0,1140.0657534246575,8660.0,0,127.70296293678389,2.5737674419964947,0.27123287671232876,0.27388648517199615,141.85714285714286,76.0,533.0,Wildcat
1982-10-01,3335000.0,838.813698630137,17800.0,0,180.65444740674343,6.829242533426164,0.2684931506849315,0.2695044962618288,102.85714285714286,58.0,430.0,Wildcat
1983-10-01,3335000.0,770.8415300546449,7430.0,0,142.6607089460771,2.8736798824953147,0.2459016393442623,0.22280062836656608,99.42857142857143,72.0,351.5,Wildcat
1984-10-01,3335000.0,773.8383561643835,17100.0,0,218.72114307075998,6.055578029788322,0.18356164383561643,0.26648910171496576,85.28571428571429,63.0,283.0,Wildcat
1985-10-01,3335000.0,925.9561643835616,8000.0,0,142.00910562478725,2.978897573943685,0.27945205479452057,0.2767999573816972,86.42857142857143,69.0,442.0,Wildcat
1986-10-01,3335000.0,310.3534246575342,1750.0,0,75.45527896287301,2.477809372264607,0.29315068493150687,0.167063046495796,94.14285714285714,23.0,248.0,Wildcat
1987-10-01,3335000.0,559.6994535519126,5950.0,0,140.17429829715172,3.2933001531035595,0.29508196721311475,0.20487065382170278,82.85714285714286,90.0,235.0,Wildcat
1988-10-01,3335000.0,853.9232876712329,16100.0,0,190.4216147575054,5.453989396236965,0.19726027397260273,0.3168185610679674,69.42857142857143,52.0,421.0,Wildcat
1989-10-01,3335000.0,943.4767123287671,10400.0,0,136.83208320965468,3.9957216286954793,0.25205479452054796,0.27257453630092987,154.28571428571428,43.0,574.0,Wildcat
1990-10-01,3335000.0,964.5534246575343,16300.0,0,163.72324455091788,5.8914633309264275,0.29315068493150687,0.2548128699338772,80.42857142857143,51.0,562.0,Wildcat
1991-10-01,3335000.0,829.6612021857924,12700.0,0,171.13214774581164,5.229642888323199,0.22131147540983606,0.24152937417023282,128.71428571428572,48.0,420.0,Wildcat
1992-10-01,3335000.0,1460.1424657534246,14700.0,0,125.11708461856566,3.459737161539693,0.2602739726027397,0.28913383637733187,200.42857142857142,53.0,825.0,Wildcat
1993-10-01,3335000.0,855.1260273972603,10900.0,0,143.53285728434656,4.431682506968483,0.29315068493150687,0.27634312280667955,140.57142857142858,50.0,445.0,Wildcat
1994-10-01,3335000.0,503.4739726027397,5090.0,0,129.94351983119805,3.485480465158047,0.22465753424657534,0.228935345273556,83.28571428571429,47.0,295.0,Wildcat
1995-10-01,3335000.0,627.25956284153,7400.0,0,146.60884502901263,3.2137143143899736,0.27595628415300544,0.26650893039996165,81.42857142857143,93.0,241.5,Wildcat
1996-10-01,3335000.0,1021.4794520547945,12800.0,0,150.25196649689377,4.015268698384892,0.29315068493150687,0.28197436523503006,86.57142857142857,72.0,497.0,Wildcat
1997-10-01,3335000.0,1052.9150684931508,16600.0,0,182.0051311089401,4.450890709028874,0.2602739726027397,0.3002253870097963,73.42857142857143,102.0,322.0,Wildcat
1998-10-01,3335000.0,684.082191780822,14700.0,0,200.76407845950408,6.941125907560752,0.25753424657534246,0.24851046779525193,60.0,80.0,265.0,Wildcat
1999-10-01,3335000.0,263.5532786885246,7090.0,0,191.010742973385,8.640943815281496,0.19398907103825136,0.269398943985546,69.71428571428571,50.0,130.0,Wildcat
2000-10-01,3335000.0,513.9068493150685,4330.0,0,127.49987284101823,3.5190189624853483,0.2684931506849315,0.25539781366539155,101.85714285714286,42.0,300.0,Wildcat
2001-10-01,3335000.0,992.7260273972603,6250.0,0,117.57075494546869,2.3681349372037053,0.29863013698630136,0.27858188467041195,94.32857142857142,56.0,560.0,Wildcat
2002-10-01,3335000.0,992.7654794520548,19100.0,0,220.47457638630945,5.090371761564106,0.20821917808219179,0.29008329850369674,99.05714285714286,71.0,337.0,Wildcat
2003-10-01,3335000.0,962.9398907103825,15500.0,0,153.14256890731886,5.568310423239502,0.23770491803278687,0.29572760257404956,167.71428571428572,40.0,563.0,Wildcat
2004-10-01,3335000.0,947.9630136986301,17200.0,0,203.48908676272242,5.3640003724960295,0.2,0.25593097575679596,70.32857142857145,56.0,430.0,Wildcat
2005-10-01,3335000.0,700.9917808219178,6550.0,0,119.04548495927203,3.5513885265215968,0.29041095890410956,0.24056263901506844,137.57142857142858,44.0,450.0,Wildcat
2006-10-01,3335000.0,1081.5035616438356,10200.0,0,138.01157189372285,3.0127092110072407,0.3041095890410959,0.2856541746449627,77.15714285714283,68.0,535.0,Wildcat
2007-10-01,3335000.0,1078.0306010928962,9910.0,0,119.24004125737633,2.859998006235285,0.3442622950819672,0.2857480004978634,83.24285714285715,60.0,631.5,Wildcat
2008-10-01,3335000.0,981.9720547945205,11200.0,0,158.39569362348678,3.1534765252896313,0.2821917808219178,0.33605370375693544,92.95714285714287,120.0,260.0,Wildcat
2009-10-01,3335000.0,977.4789041095892,12700.0,0,135.96331758954568,4.526955017274571,0.2958904109589041,0.2739424119923102,110.12857142857142,42.0,571.0,Wildcat
2010-10-01,3335000.0,1020.6605479452054,11200.0,0,155.61899843072888,2.8390624868655143,0.2684931506849315,0.2974418349255465,91.28571428571429,103.0,307.0,Wildcat
2011-10-01,3335000.0,768.5950819672132,8380.0,0,163.72253375800713,3.2947009131230636,0.24863387978142076,0.283246725616364,76.41428571428573,82.0,276.0,Wildcat
2012-10-01,3335000.0,1109.4424657534246,21000.0,0,190.28505661248354,5.211523852067939,0.21643835616438356,0.30038201078720406,99.1,61.0,476.0,Wildcat
2013-10-01,3335000.0,775.828493150685,8010.0,0,150.32437561101204,3.2732901992771195,0.23835616438356164,0.29795205783355894,98.17142857142858,67.0,360.0,Wildcat
2014-10-01,3335000.0,1021.0819672131148,7830.0,0,107.37549884960096,,0.3081967213114754,0.2713982240590823,146.14285714285714,42.0,649.0,Wildcat
2015-10-01,3335000.0,713.3005464480874,10500.0,0,144.91078201215342,5.241760136603329,0.3087431693989071,0.26559553559108956,125.57142857142857,61.0,386.5,Wildcat
2016-10-01,3335000.0,1216.5150684931507,12600.0,0,137.9274210515996,2.9125818869675473,0.2876712328767123,0.3386359847341315,141.28571428571428,80.0,540.0,Wildcat
2017-10-01,3335000.0,805.5394520547945,7800.0,0,149.78119415099366,3.117414744813016,0.23013698630136986,0.3371828519648606,85.6857142857143,67.0,350.0,Wildcat
2018-10-01,3335000.0,1426.6602739726027,7740.0,0,98.55474545347207,1.9676023858316618,0.32602739726027397,0.29000325100656166,138.28571428571428,45.0,973.0,Wildcat
1969-10-01,3331500.0,707.6054794520549,3480.0,0,75.94614757446922,2.0684672692593713,0.35342465753424657,0.09801854729638083,197.42857142857142,28.0,527.0,Tippe
1970-10-01,3331500.0,647.8383561643835,3390.0,0,80.08034926815864,2.242461481402194,0.3780821917808219,0.09199628503454155,169.85714285714286,21.0,518.0,Tippe
1971-10-01,3331500.0,828.483606557377,3920.0,0,88.16735319675031,1.9565378017394355,0.3224043715846995,0.10389366042369469,204.57142857142858,54.0,520.0,Tippe
1972-10-01,3331500.0,1351.0739726027398,4620.0,0,56.67535311347305,0.683756503246875,0.5315068493150685,0.07426289075548097,228.14285714285714,2.0,1410.0,Tippe
1973-10-01,3331500.0,1039.358904109589,4650.0,0,86.74953275236855,1.2685460094738288,0.3972602739726027,0.0813855326333562,189.28571428571428,27.0,852.0,Tippe
1974-10-01,3331500.0,925.4712328767123,4690.0,0,79.04644078057778,1.962934809608241,0.4,0.09763835037010928,174.57142857142858,27.0,713.0,Tippe
1975-10-01,3331500.0,868.3005464480874,4990.0,0,107.8776639846926,2.406318319641242,0.27595628415300544,0.08277028623267153,191.28571428571428,50.0,511.0,Tippe
1976-10-01,3331500.0,561.0931506849315,2800.0,0,88.89659470204326,1.9045765420786123,0.29863013698630136,0.08514725650739338,196.14285714285714,68.0,308.0,Tippe
1977-10-01,3331500.0,945.054794520548,6640.0,0,117.93959862426604,2.558523795236787,0.2684931506849315,0.07883283360063222,161.57142857142858,64.0,490.0,Tippe
1978-10-01,3331500.0,716.7123287671233,7390.0,0,128.95140416679652,3.597541773615923,0.2493150684931507,0.10988620063115616,170.57142857142858,85.0,330.0,Tippe
1979-10-01,3331500.0,898.6693989071039,5270.0,0,93.96459677402959,2.06388996372251,0.28415300546448086,0.10803576045725688,190.42857142857142,48.0,633.0,Tippe
1980-10-01,3331500.0,1253.158904109589,8450.0,0,111.32700283599746,2.42509019049104,0.29863013698630136,0.1143108577583093,303.42857142857144,79.0,580.0,Tippe
1981-10-01,3331500.0,1142.5068493150684,8370.0,0,117.13024746307354,3.0135576301426155,0.2684931506849315,0.08277216408468795,233.85714285714286,60.0,658.0,Tippe
1982-10-01,3331500.0,944.7150684931507,4770.0,0,88.4360014317761,1.74529114658353,0.3452054794520548,0.09849234564318363,165.42857142857142,39.0,700.0,Tippe
1983-10-01,3331500.0,868.3360655737705,3840.0,0,89.10011577709201,1.6407317906814332,0.3360655737704918,0.085793805215004,181.42857142857142,52.0,541.0,Tippe
1984-10-01,3331500.0,1152.986301369863,8420.0,0,115.58407935378287,2.5411355616404485,0.2821917808219178,0.09859560111933467,206.0,58.0,687.0,Tippe
1985-10-01,3331500.0,972.7972602739726,3140.0,0,57.11341945816785,0.9383354586432577,0.410958904109589,0.09557223856706458,219.0,4.0,853.0,Tippe
1986-10-01,3331500.0,802.6383561643836,4180.0,0,62.30434853999897,3.0515479553532283,0.4191780821917808,0.0755406765388486,262.14285714285717,6.0,760.0,Tippe
1987-10-01,3331500.0,641.5027322404371,2620.0,0,86.05704875962371,1.3607620525071176,0.3770491803278688,0.09138986983298361,141.71428571428572,57.0,411.0,Tippe
1988-10-01,3331500.0,620.4876712328767,2000.0,0,55.29769855730747,1.2465837204997183,0.3835616438356164,0.0783703769166188,169.28571428571428,4.0,559.0,Tippe
1989-10-01,3331500.0,1216.9534246575342,6970.0,0,94.03677324021437,2.5176323669076326,0.3287671232876712,0.1069126147109307,227.71428571428572,30.0,927.0,Tippe
1990-10-01,3331500.0,1344.3013698630136,6720.0,0,77.33425661019407,1.843673768957843,0.4410958904109589,0.09528891972694714,193.57142857142858,11.0,1290.0,Tippe
1991-10-01,3331500.0,721.068306010929,1930.0,0,48.65167803519186,0.687320737819774,0.40710382513661203,0.07116829145290395,249.42857142857142,0.0,664.5,Tippe
1992-10-01,3331500.0,1351.2739726027398,6570.0,0,69.30549765102464,2.1014826592960465,0.4136986301369863,0.09431423056078238,341.2857142857143,12.0,1150.0,Tippe
1993-10-01,3331500.0,1035.5863013698631,5410.0,0,75.01028938895188,2.251381623679938,0.4,0.09415794441086332,212.14285714285714,13.0,901.0,Tippe
1994-10-01,3331500.0,896.8383561643835,3200.0,0,78.64821874291616,1.4615404173846236,0.336986301369863,0.09329717898237934,195.71428571428572,34.0,674.0,Tippe
1995-10-01,3331500.0,865.6174863387978,5910.0,0,98.00822708386062,2.7469393456490363,0.30601092896174864,0.09270581993203553,206.57142857142858,65.0,507.5,Tippe
1996-10-01,3331500.0,1439.4301369863015,5240.0,0,59.251906518785034,1.6051176832528162,0.4328767123287671,0.0835214446952596,311.85714285714283,10.0,1270.0,Tippe
1997-10-01,3331500.0,1425.7917808219179,6100.0,0,69.29515401833413,1.5326645285599212,0.3835616438356164,0.09355154588600594,315.14285714285717,15.0,1120.0,Tippe
1998-10-01,3331500.0,918.9506849315069,5200.0,0,95.07398562255183,1.723996385175497,0.37534246575342467,0.08502803531942957,146.28571428571428,82.0,483.0,Tippe
1999-10-01,3331500.0,531.7459016393443,1600.0,0,64.10543695593924,1.4097692815918754,0.3251366120218579,0.07954194703376752,202.85714285714286,36.0,381.5,Tippe
2000-10-01,3331500.0,838.8767123287671,3260.0,0,69.75340139674475,2.0746037167181717,0.28493150684931506,0.08449626597261277,294.7142857142857,22.0,662.0,Tippe
2001-10-01,3331500.0,1179.3205479452056,4120.0,0,72.6545331589286,0.8153641961919825,0.4383561643835616,0.07914428309417489,167.0,7.0,1060.0,Tippe
2002-10-01,3331500.0,509.9095890410959,2830.0,0,86.54193558081356,2.7820553742378733,0.3178082191780822,0.09492952747648675,157.71428571428572,30.0,340.0,Tippe
2003-10-01,3331500.0,838.827868852459,3070.0,0,64.50563481188864,1.6485196225129972,0.3907103825136612,0.09595410805360587,308.14285714285717,23.0,618.5,Tippe
2004-10-01,3331500.0,947.8027397260274,7150.0,0,105.7482409464366,2.456379385744774,0.33972602739726027,0.09450044556575278,154.85714285714286,69.0,546.0,Tippe
2005-10-01,3331500.0,580.3397260273972,2350.0,0,67.46285288112736,2.0393420626630547,0.3506849315068493,0.08561948157531526,190.28571428571428,19.0,472.0,Tippe
2006-10-01,3331500.0,1050.7835616438356,3770.0,0,66.847127531256,0.8381867210480235,0.4438356164383562,0.08542902400008351,222.0,8.0,889.0,Tippe
2007-10-01,3331500.0,1430.549180327869,9030.0,0,100.93959454753328,2.733062136240858,0.40710382513661203,0.1134684284444954,211.85714285714286,25.0,1055.0,Tippe
2008-10-01,3331500.0,1179.2931506849316,9410.0,0,106.90266095796959,2.9965963630219545,0.36712328767123287,0.10156398919527083,239.14285714285714,57.0,695.0,Tippe
2009-10-01,3331500.0,840.6876712328767,2870.0,0,50.506223346127,1.286527978984394,0.4547945205479452,0.07152596110563844,297.14285714285717,4.0,781.0,Tippe
2010-10-01,3331500.0,937.745205479452,5370.0,0,100.35930779651525,1.723433644021379,0.3424657534246575,0.08641747882254211,201.85714285714286,104.0,425.0,Tippe
2011-10-01,3331500.0,877.8415300546449,5070.0,0,100.80917533636426,1.571841630015374,0.37158469945355194,0.07356639603602029,106.28571428571429,61.0,522.5,Tippe
2012-10-01,3331500.0,911.0958904109589,6220.0,0,112.31925467813697,2.2687181077224934,0.29041095890410956,0.11855121123506264,167.57142857142858,62.0,512.0,Tippe
2013-10-01,3331500.0,891.3178082191781,4670.0,0,87.41338441814428,1.8844649468996717,0.30684931506849317,0.09652425332964228,235.42857142857142,54.0,584.0,Tippe
2014-10-01,3331500.0,1037.495890410959,5720.0,0,73.94891640337555,2.4072612220001317,0.2876712328767123,0.09409687251348829,353.0,29.0,788.0,Tippe
2015-10-01,3331500.0,760.8934426229508,2670.0,0,62.080192258932485,1.2422637443050695,0.38524590163934425,0.07982682612854276,213.14285714285714,17.0,572.0,Tippe
2016-10-01,3331500.0,1116.3205479452056,2880.0,0,57.2166798726631,0.922303840352292,0.3972602739726027,0.08366231437239753,330.85714285714283,1.0,959.0,Tippe
2017-10-01,3331500.0,1055.7506849315068,7940.0,0,93.8681917731246,3.7849753280844753,0.3506849315068493,0.08864047208427701,275.57142857142856,21.0,755.0,Tippe
2018-10-01,3331500.0,1167.331506849315,3920.0,0,52.87081560346002,1.0022144975492613,0.4986301369863014,0.07407233420865962,319.2857142857143,3.0,1160.0,Tippe
